Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Brock Burke","TEX","LHP","MLB",,45,,"35+",2021,,"23.9444444","6' 4""","200","L","L",2014,"Draft","TBR",897500,"Evergreen HS (CO)","Burke had an odd 26-inning big league stint last year as he barely struck anyone out and worked primarily off his two- and four-seamers, which he commanded to his glove and arm side, respectively. He struggled to finish his breaking ball during his time in the majors; the pitch lacked relevant movement and just hung near the top of the zone. Then Burke had shoulder surgery this spring. His ultimate role will depend on what his stuff looks like coming out of rehab, but based on how it looked when he was last throwing, it's much more likely that he's a reliever than starter.",,"17968"
"Tekoah Roby","TEX","RHP",,,46,,"35+",2025,,"18.8222222","6' 1""","185","R","R",2020,"Draft","TEX",,"Pine Forest HS (FL)","Medium frame, up to 94 last summer, flashes above-average changeup, fringe curveball. A potential out pitch in the change plus lots of present 45/45 ingredients that could grow to average via ROby's modest but present physical projection.",,
"Chris Seise","TEX","SS","A",,47,,"35+",2022,,"21.5222222","6' 2""","175","R","R",2017,"Draft","TEX",2000000,"West Orange HS (FL)","Seise remains interesting from a size and power projection standpoint, but his last two seasons have ended due to shoulder surgeries (right rotator cuff in '18, left labrum in '19) and he struck out 30% of the time before each injury. He needs to prove he's healthy and will stop swinging at balls before he reclaims significant prospect value.","bB9NGkEjufw","sa3004142"
"Cole Ragans","TEX","LHP","A",,48,,"35+",2021,,"22.5888888","6' 3""","190","L","L",2016,"Draft","TEX",2003400,"North Florida Christian HS (FL)","Ragans was 14 months removed from Tommy John when his elbow barked at him again and he needed a second. His surgery came at a time that threatened most of his 2020 season, too. When healthy, he looked like a No. 4 starter with a plus changeup.","9643WDWjlw0","sa917938"
"Dylan MacLean","TEX","LHP",,,49,,"35+",2025,,"18.0055555","6' 3""","180","R","L",2020,"Draft","TEX",,"Central Catholic HS (OR)","A really smooth, athletic, projectable lefty from Oregon whose stuff has coveted vertical action. His fastball was in the mid-80s last summer, up from the low-80s early the spring prior. It’s likely he’ll throw harder as he matures based on the frame and athleticism, or that we’d know he were throwing harder this spring had he played.",,
"Yohel Pozo","TEX","C","A+",,50,,"35+",2021,,"23.0833333","6' 0""","220","R","R",2013,"J2","TEX",100000,"Venezuela","Pozo has some off-field baggage because of a hazing incident he participated in early in his career, but on talent, he's a backup catching prospect with a compact swing. His peripherals are Astudillo-esque.","RfodmGuyoR8","sa828445"
"Alexander Ovalles","TEX","1B","A-",,51,,"35+",2024,,"19.7722222","6' 0""","180","L","L",2017,"J2","CHC",300000,"Dominican Republic","Ovalles is a smaller-framed first base and corner outfield prospect whose build and limited raw power are the sorts normally found in the honorable mention section of this list. But I've seen him do some precocious defensive stuff at first base and I think he has a chance to be plus there while also making enough contact to offset his limited raw juice. He's a long-shot, but I value him more than is typical because of the bat-to-ball and projected defense.",,"sa3005781"
"Joe Barlow","TEX","RHP","AAA",,52,,"35+",2020,,"24.7944444","6' 3""","195","R","R",2016,"Draft","TEX",85000,"Salt Lake JC (UT)","Barlow has a fastball/curveball combination worthy of a big league middle relief spot, but he's had strike-throwing issues throughout his career. They briefly abated early in 2019 before returning in the second half, when Barlow walked more hitters than he pitched Triple-A innings. He was laboring again this spring while competing for a bullpen job. I have him as an up and down reliever.",,"sa919113"
"Frainyer Chavez","TEX","SS","A",,53,,"35+",2022,,"21.1388888","5' 10""","170","S","R",2018,"Draft","TEX",,"Midland JC (TX)","A high-effort, switch-hitting grinder who puts balls in play, runs well, and can play all over the infield, Chavez projects to play a role off a big league bench.","NG4vzyv2q-o","sa3007019"
"Thomas Saggese","TEX","2B",,,54,,"35+",2025,,"18.2583333","5' 11""","175","R","R",2020,"Draft","TEX",,"Carlsbad HS (CA)","Every year teams are very confident in the hit tools of a couple Southern California high schoolers because of how they've performed against some of the strongest varsity (not showcase) pitching in the country, and in 2020 Saggese was one of those. He has advanced feel for contact and a good shot to stay on the infield, much more likely at third or second rather than shortstop. ",,
"Yohander Mendez","TEX","LHP","MLB",,55,,"35+",2020,,"25.4916666","6' 5""","200","L","L",2011,"J2","TEX",1500000,"Venezuela","The Rangers moved Mendez to the bullpen when he returned from his spring 2019 UCL sprain, one of several injuries that have kept him prospect eligible despite pitching in parts of four big league seasons so far. He projects as a fastball/changeup reliever.","ftXWbnqqZ5o","14391"
"Hever Bueno","TEX","RHP","A",,56,,"35+",2021,,"25.6416666","6' 2""","180","R","R",2016,"Draft","TEX",164300,"Arizona State","Bueno (an 80-grade pitching name) was slated to be ASU's Friday night starter as a junior when the injury bug bit; he'd eventually need TJ. His velo is way up since returning but a bird's eye view of the profile is a wild, injury-riddled, 24-year-old reliever in A-ball.",,"sa738180"
"Cody Bradford","TEX","LHP",,,57,,"35+",2023,,"22.3944444","6' 3""","195","L","L",2019,"Draft","TEX",700000,"Baylor","Bradford has three average to slightly above pitches and good command but missed almost all of his draft spring at Baylor due to thoracic outlet syndrome.",,
