Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Josh Wolf","CLE","SIRP","A",,25,,"40+",2024,"High","20.7611111","6' 2""","175","R","R",2019,"Draft","NYM",2150000,"St. Thomas HS (TX)","Wolf was a 2019 high school draftee from Texas who had a velo bump between his showcase summer and senior spring, when he was suddenly 94-97 with a plus breaking ball at times. He does not have your typical starter's build even though his on-paper measurables are pretty standard for a starter. He's very narrow and spindly rather than strapping and broad. Plus, Wolf's arm action is much longer than a starting pitcher's typically is, but that's something that Cleveland has been good at altering. That might aid Wolf's changeup growth. He has nascent feel for locating the change, but not for creating action on it. I think a path to starting more likely means a developmental course that ends with Wolf having two distinct breaking balls. Based on his frame composition, atypical delivery, and style of pitching, I have Wolf projected in relief, but he has high-leverage stuff. <em>(Fall Instructional League)</em>",,"sa3011638"
"Cody Morris","CLE","MIRP","AA",,26,,"40+",2022,"Med","24.5861111","6' 5""","225","R","R",2018,"Draft","CLE",185600,"South Carolina","Morris was a power-armed prep righty from Maryland who was ushered toward college by a Tommy John, which he rehabbed during a redshirt first year at South Carolina. He performed well both seasons in Columbia, his inning total doubling from 2017 to 2018. Cleveland shut him down after the 2018 draft, then asked him to make 20 starts (at a little over four innings per start) in 2019. Morris' innings count is important because he was throwing really hard, especially early in the year, before wavering late. During 2020 instructs he was parked in the mid-90s and up to at least 98, but again this was in a developmental setting. If he can hold that velo for a 120 innings, he's a No. 4/5 starter, but until he proves it, I have Morris projected in a three-pitch middle relief role. <em>(Fall Instructional League)</em>",,"sa3008653"
"Gabriel Rodriguez","CLE","3B","A",,27,,"40+",2023,"High","19.2861111","6' 2""","195","R","R",2018,"J2","CLE",2100000,"Venezuela","Rodriguez got very muscular very quickly and he was much more physical than almost the entire rest of the DSL, which is part of why Cleveland promoted him to the States for the final few weeks of the 2019 AZL season. There Rodriguez's swing-happy approach was exposed and he struck out in about a third of his at-bats. With his added size and a new, early evaluation of his plate discipline, there's a growing chance that Rodriguez is a low-OBP corner prospect, which is a difficult box to mash your way out of. But for now, he also has a non-zero chance to stay at short and hit for a ton of power. His bat speed and physicality are both impressive for a such a young player. There's big ceiling here, but also extreme risk. <em>(Fall Instructional League)</em>","JQBYAlGbKIw","sa3008744"
"Isaiah Greene","CLE","CF",,,28,,"40",2025,"High","19.7666666","6' 1""","180","L","L",2020,"Draft","NYM",850000,"Corona HS (CA)","Greene was a 2020 draftee out of a SoCal high school, and he's a frame-based projection prospect who may have had a bigger breakout senior year had the pandemic not squashed his pre-draft season. Teams and scouts who liked him best as an amateur thought he had pretty good feel for contact and were projecting on both his broad-shouldered, He's an average athlete who struggled to get over his front side on throws from the outfield during my looks at him in 2019. That's one of a few developmental things to watch as Greene traverses the minors. The big one, though, is his swing. As an amateur (again, going off my 2019 summer looks here) his swing was really long and needed pretty significant polish to be playable, but he wasn't loading his hands quite as deep during his first pro instructs, and he had a better Fall than expected. It's likely that Cleveland's amateur report drove their desire to acquire Greene since he was a recent draftee who only saw instructs action. And in this regard Greene isn't your typical Cleveland prospect in that he was a little older than the typical high school prospect and is already 19 and a half. However, since you're reading this list, you know they have a penchant for SoCal hitters. Some scouts do not agree with me about the swing. They like Greene's cut and had him in the late-first, early-second round mix. I had him in the third round as a higher variance sort, with the speed for center field (for now), considerable body projection (which might impact the range in center), and the need for a swing overhaul. <em>(Fall Instructional League)</em>",,"sa3014460"
"Hunter Gaddis","CLE","MIRP","A+",,29,,"40",2023,"Med","23.1555555","6' 6""","212","R","R",2019,"Draft","CLE",415000,"Georgia State","Gaddis' changeup grip and release is similar to Devin Williams', and the pitch sometimes has more than 15 mph of velocity separation from his fastball, which now resides in the mid-90s at peak, but was down in the low-90s in 2020. The changeup is his best pitch, and disappears beneath the bats of right-handed hitters when he releases it right. Gaddis can also create bat-missing depth on his slider, though it isn't quite as consistent. He has a viable starter's three-pitch mix, but the relative stiffness in his delivery, which includes a pretty violent head whack, pushes him toward a multi-inning relief role for me. <em>(Fall Instructional League)</em>","KFq1VCfszA4","sa3010621"
"Bryan Lavastida","CLE","C","A+",,30,,"40",2022,"Med","22.5222222","6' 0""","200","R","R",2018,"Draft","CLE",175000,"Hillsborough Community College (FL)","Lavastida continued to improve defensively and show ongoing signs of offensive competence during 2020 instructs, so with his 40-man deadline arriving in 2021, he's no longer just an interesting developmental sleeper. He's now a high-priority follow for teams (and for internal evaluation) throughout next season. 
Though he squatted a few times at JUCO in the month leading up to the 2018 draft, Lavastida only totally moved from shortstop to catcher after he entered pro ball. His hitting hands are pretty powerful, working in a lift-friendly circle (Lavastida inside-outs some balls he could pull but he's strong enough to do damage anyway), and Lavastida has had no issues adjusting to pro pitching while learning to catch. He struck out just 12% of the time against Penn League pitching in 2019. His defense may be challenged when he's forced to catch real big league stuff with greater regularity, and because he was alternating between catching and DH during most of 2019 we don't know whether Lavastida's offense will be diluted by catcher's bumps and bruises. But because he has a shot to both catch and be a viable offensive threat, Lavastida is a 2021 breakout candidate. <em>(Fall Instructional League)</em>",,"sa3006917"
"Richard Palacios","CLE","2B","AA",,31,,"40",2022,"High","24.0527777","5' 9""","160","L","R",2018,"Draft","CLE",475000,"Towson","Palacios will be 24 years old by the time he finally gets at-bats at a full-season affiliate since he missed all of 2019 recovering from labrum surgery. He took advantage of his rehab and looked absolutely jacked during instructs, his first action in nearly two years. 
Had he not gotten hurt and were it not for the pandemic, Palacios might have reached the majors already. He was a polished college hitter who walked 52 times and struck out just 16 as a junior at Towson while also swiping an ultra-efficient 25 bases in 26 attempts, and he hit .360/.420/.538 against low-level pro pitching after he signed. He's a nearly plus-plus runner and a capable middle infield defender (probably at second, based on how his arm stroke works) with premium hand-eye coordination and bat control. He's a line drive spray hitter without big game power, despite his impressive physique. There was some concern that Palacios beat up on small conference pitching his entire career, and that he may not replicate that performance against pro pitching, a concern he hasn't yet had the opportunity to allay. He was one of the older prospects at instructs but also hadn't seen in-game pitching for quite some time, making him a very difficult contextual evaluation. It's rare for contact-oriented hitters to be high variance prospects, but the layoff and injuries push Palacios into that bucket. <em>(Fall Instructional League)</em>",,"sa3006908"
"Jose Tena","CLE","SS","A+",,32,,"40",2024,"Med","20.2083333","5' 9""","160","L","R",2017,"J2","CLE",400000,"Dominican Republic","I had a hard time sourcing new opinions on Tena, who seemed lost in the shuffle of Cleveland's huge shortstop contingent at instructs. His report is the same except to note that he is one of several prospects in this system who looks like they spent a lot of time working out during quarantine, and Tena's center of gravity looks higher now than when he was in the 2019 AZL. He'd be in the 40+ FV tier were he not so aggressive at the plate, but early indicators are that he suffers from Vitters' Affliction, swinging so often because, for now, his excellent feel for contact is enabling an approach that's less likely to be tenable at the upper levels. That feel for contact comes despite a sometimes noisy, wild swing that has Tena's wheels spinning as he's trying to run out of the batter's box. That he has such strong, top-to-bottom plate coverage, even when he's swinging out of his ass, makes him exciting from a contact/power potential combo standpoint. Might as well turn him loose and let him swing like that since it doesn't seem to impact his quality of contact as much as <em>what</em> he decides to swing at does. The skillset and build evoke Rougie Odor. <em>(Fall Instructional League)</em>","NGKt-rzv9sc","sa3005482"
"Nick Sandlin","CLE","SIRP","MLB",,33,"&uarr;","40",2021,"Med","24.4027777","5' 11""","170","R","R",2018,"Draft","CLE",750000,"Southern Mississippi","The submarinering Sandlin had a ridiculous junior year at Southern Miss (144 strike outs and just 18 walks in 102 innings), his first as a starter since arriving at campus. He was thought to be one of the fastest-moving pitchers picked in the 2018 draft, and indeed Cleveland pushed him quickly through the system, assigning him to the Double-A bullpen to begin 2019, his first full pro season. He was quite good there, then moved to Triple-A for two weeks before he was shut down due to a forearm stress fracture that required surgery (he dealt with forearm issues earlier in the year, as well). He was back for the 2020 alternate site and instructs, and at the latter was back to sitting his customary 90-93, albeit with worse control than he had during his prospect peak. Sandlin's slider has cuttery, lateral actions rather than meaningful vertical movement on its own or as it relates to his fastball. He may need to find another secondary pitch to garner swings and misses. Sandlin's velocity resurged in 2021 and he looks more like a stable middle-inning piece now than an up/down reliever. <em>(Alternate site, Fall Instructional League)</em>","ZrCL8mY_wUU","20517"
"Trevor Stephan","CLE","SIRP","MLB",,34,,"40",2021,"Med","25.5277777","6' 4""","210","R","R",2017,"Draft","NYY",797500,"Arkansas","Cleveland's Rule 5 pick, Stephan, was at New York's alt site all year. His cross-bodied delivery compares closely to that of Brewers righty Freddy Peralta, as both get way down the mound (Stephan gets nearly seven feet of extension on his fastballs) and have lower arm slots that make right-handed hitters very uncomfortable. He makes heavy use of a hard slider that at times looks like a cutter. It has enough movement to miss bats even if Stephan leaves it in the zone, and he's been able to back foot it to lefties. He may add a curveball and try to work multiple innings down the line, but for now I have him in as a single-inning middle relief piece. <em>(Alternate site)</em>","hdrgIwlwXuE","19932"
"Jose Fermin","CLE","SS","AA",,35,,"40",2023,"Low","22.1833333","5' 11""","160","R","R",2015,"J2","CLE",500000,"Dominican Republic","No change to Fermin's blurb, as he's the same guy. He had the eighth-lowest swinging strike rate in the minors in 2019, a measly 4%. He has a minimalistic cut and excellent hand-eye coordination, which have enabled him to run about an 8.5% strikeout rate the last two seasons. He's also a capable defensive shortstop. Players like this often outperform eyeball-only evaluations and, heuristically, a hitter like this with almost elite bat-to-ball skills who also plays a premium position typically ends up in a higher FV tier than this. But in Fermin's case, I think he lacks the power on contact to be an everyday player. I realize those can be famous last words when it comes to a profile like this one, but in this case I think the power is limiting and I have a low-variance bench infield grade on him. <em>(Fall Instructional League)</em>",,"sa917339"
"Milan Tolentino","CLE","SS",,,36,,"40",2025,"Med","19.55","6' 1""","180","L","R",2020,"Draft","CLE",800000,"Santa Margarita Catholic HS (CA)","As is the case with Petey Halpin, Tyler Freeman, and Joe Naranjo (in the honorable mentions), Tolentino was a SoCal high schooler with advanced feel for contact. Of that list, he's the best defender by a long shot. In fact, he was one of the slicker infield defenders in the 2020 draft, regardless of demographic. I think Tolentino is much like Fermin, just a few years behind him, likely to be an infield utility man. <em>(Fall Instructional League)</em>",,"sa3014544"
"Raymond Burgos","CLE","MIRP","A+",,37,,"40",2021,"Med","22.5166666","6' 5""","170","L","L",2016,"Draft","CLE",,"Pedro Falu Orellano HS","Burgos was a Day Three prep projection pick in 2016, and spent the first year and a half of his career rehabbing from Tommy John. Since returning, he has thrown a surprising number of strikes for a tightly-wound 6-foot-5 guy, and his velocity has been climbing for the last few years. He has a good changeup, a curveball he can locate consistently and that really plays against lefties because of Burgos' length, as well as a distant fourth-pitch cutter/slider. Burgos had been among the Honorable Mentions on several past lists, pushed down due to either a lack of velocity or injury (he missed summer of 2016, all of '17, and the back half of '19). Since high school, he has gone from touching the upper-80s, to sitting 91-94 in 2018 and '19 before he got hurt, to sitting 93-96 with tail and sink during parts of the Fall of '20, but 90-92 at other times. Burgos was Rule 5 eligible this year, but was not selected as there were pitchers with comparable stuff but less volatility. I think a multi-inning relief role will balances Burgos' repertoire depth with what seems like a lack of durability, and a short runway to build innings before next year's 40-man deadline. <em>(Fall Instructional League)</em>",,"sa918469"
"Bobby Bradley","CLE","DH","MLB",,38,,"40",2021,"Low","25.0166666","6' 1""","225","L","R",2014,"Draft","CLE",912500,"Harrion Central HS (MS)","Bradley was at the alt site all year, so his report stays the same. He's a three true outcomes DH prospect who I think will have a front-loaded career in terms of production based on his build and athleticism. There's a non-zero chance the strikeouts cause the power production to bottom out against big league pitching, in which case Bradley could take the Roberto Ramos route to Asia. He'll compete with Josh Naylor, Franmil Reyes and the other Cleveland DH types next spring. <em>(Alternate site)</em>","JeDVcWGcXVk","17278"
"Alexfri Planez","CLE","RF","A",,39,,"40",2024,"High","19.8","6' 2""","180","R","R",2017,"J2","CLE",400000,"Venezuela","Planez did not come stateside for instructs due to travel difficulty coming from Venezuela, so his blurb remains the same as last year's. He has big time pull-side lift in his swing, already has average raw power at age 18, and has a fairly projectable 6-foot-2 frame that portends more. He'll reach down and barrel balls near his shoe tops and also crush center-cut mistakes. He's too aggressive right now, his swing is somewhat grooved, and he probably has to move to a corner eventually, so my early assessment of the profile is that it's very risky, enough that I think Planez needs to be a clear tier behind the Sanquintin/Rodriguez/Martinez group. But as far as teenage power projection bats go, this is a pretty good one. <em>(At-home dev)</em>",,"sa3005515"
"Angel Genao","CLE","SS",,,40,,"40",2021,"Med","17.0444444","5' 11""","150","R","R",2021,"J2","CLE",1175000,"Dominican Republic","Cleveland seems to prioritize switch-hitting, up-the-middle players in the international market and they have yet another in Genao, who has become much more physical in the months leading up to signing. His swing is crude from both sides but he's a good athlete with a good frame.",,
"Yordys Valdes","CLE","SS","A",,41,,"35+",2024,"High","19.8027777","5' 10""","170","S","R",2019,"Draft","CLE",1000000,"McArthur HS (FL)","An acrobatic shortstop, Valdes was among the better infield defenders available in the 2019 draft. He was also one of its youngest prospects, and has shown above-average bat speed from both sides of the plate. He has underdeveloped feel to hit, but that's typical of switch-hitters this young. Valdes is a well-built 5-foot-10 and so young that he's very likely to get stronger as he matures. He has everyday tools, but needs significant offensive development and I think it's more likely he ends up as a glove-first utility man. <em>(Fall Instructional League)</em>",,"sa3010037"
"Cam Hill","CLE","SIRP","MLB",,42,,"35+",2021,"Low","27.0305555","6' 1""","185","R","R",2014,"Draft","CLE",75000,"Redlands CC (OK)","Hill threw more strikes than expected during his 2020 debut, which allowed him to succeed despite a downtick in velocity. His heater has natural cut at times and both of his breaking balls are consistently average and flash plus, the slider doing so more often than the curve. He's an up/down reliever if he's still parked in the low-90s, but might grab hold of a consistent bullpen spot if his velo bounces back into the mid-90s, which is where it was in 2019 (93-96). <em>(Alternate site)</em>",,"16840"
"Eli Morgan","CLE","MIRP","AAA",,43,,"35+",2021,"Med","25.0611111","5' 10""","190","R","R",2017,"Draft","CLE",135000,"Gonzaga","Sequestered at the alt site, Morgan's blurb remain's the same, though I'll note here that his velocity once again held in the upper-80s in 2020. His velocity bounced back from 2018's career low and now, back in the 88-90 range and aided by some deception, his fastball is a viable big league offering. The impact pitch is Morgan's changeup, which has disorienting angle and fade. I think he'll live off of his strike-throwing (he has good breaking ball utility even though it's not a nasty pitch) and changeup enough to be a fifth starter. <em>(Alternate site)</em>",,"20203"
"Xzavion Curry","CLE","SP","A+",,44,,"35+",2023,"Med","22.8555555","5' 11""","190","R","R",2019,"Draft","CLE",,"Georgia Tech","A 22-year-old coming out of a major program (Georgia Tech) who was given a conservative assignment to Low-A and is facing hitters who are less experienced than the ones he competed with in the ACC. But Curry’s performance has been dazzling and he had a 38-to-4 strikeout-to-walk ratio across five starts. Drafted in 2019, Curry’s first affiliated games came in 2021 because he dealt with shoulder inflammation in his draft year. He appears to be getting down the mound a little but better now than while at Tech, but otherwise he appears unchanged. His vertical arm slot creates angle and carry on a fastball that plays well at the letters even though it’s in the low-90s (Curry was 89-92 in college, has been more 91-94 this year), and his arm slot helps create vertical action on both of Curry’s breaking balls. He has a backend/spot start vibe right now.",,"sa3014790"
"Robert Broom","CLE","SIRP","AAA",,43,,"35+",2021,"Low","24.7166666","6' 1""","190","R","R",2018,"Draft","CLE",,"Mercer","Those of you who are fans of nominative determinism, especially if you were disappointed by J.D. Hammer's lack of breaking ball, will be glad to know that Robert Broom has a sweeping slider. Like most low-slot relievers, he has a tailing fastball and slider combination that relies on deception and location to succeed. So far, Broom's has. He owns a career 0.90 ERA in 90 innings up through Double-A and he projects as a ""look"" reliever. <em>(Fall Instructional League)</em>","bGpgh0siZiU","sa3007235"
"Scott Moss","CLE","MIRP","AAA",,45,,"35+",2021,"Med","26.6638888","6' 6""","225","L","L",2016,"Draft","CIN",577400,"Florida","Sourcing Moss' pitch data from the alternate site indicated he may have been going through a change to the way he throws his fastball (maybe a new grip or seam orientation), as his velocity band for that pitch is larger than usual. He may end up looking at little different next year, but he had been a low leverage long relief prospect because of his repertoire depth, unable to start due to a lack of athleticism and command. <em>(Alternate site)</em>",,"sa738902"
"Jean Carlos Mejia","CLE","SP","MLB",,46,,"35+",2021,"Med","24.775","6' 4""","240","R","R",2013,"J2","CLE",45000,"Dominican Republic","Mejia was injured for all but 33 innings of 2019, his first on the 40-man roster, then pitched at the alternate site in 2020. His velocity and stuff were the same there as they were on last year's list. I like him as a sinkerballing spot starter. <em>(Alternate site)</em>",,"20617"
"Jhonkensy Noel","CLE","1B","A",,47,,"35+",2022,"High","19.8888888","6' 1""","190","R","R",2017,"J2","CLE",100000,"Dominican Republic","Noel has played some third base, but he's only a realistic athletic fit at first. Because he's of the right/right variety, he'll need to hit and hit for power with annual statistical evidence of his proficiency to continue to stay on the prospect radar. Ordinarily I'll have players like this, who are still far from the majors, in the Honorable Mention section of the list, but in Noel's case the top end of his exit velocities are pretty ridiculous for his age. <em>(Fall Instructional League)</em>",,"sa3005579"
"Adam Scott","CLE","SIRP","AA",,48,,"35+",2022,"Low","25.6527777","6' 4""","220","L","L",2018,"Draft","CLE",50000,"Wofford","Scott was neither at the alt site nor instructs, so his report is the same. He was a 2018 fourth round senior sign, then spent most of his first pro season all the way up at Double-A. He was in the 88-92 range that year but his stuff ticked up in 2019, sitting 90-94 and touching 95 with the fastball, while locating his wipeout slider to his glove side. He's tracking like a quick-moving reliever, at least. <em>(At-home dev)</em>",,"sa3006826"
"Steven Kwan","CLE","CF","AA",,49,,"35+",2022,"Med","23.75","5' 9""","175","L","L",2018,"Draft","CLE",185000,"Oregon State","There's no change to this report. Kwan was one of the older players invited to instructs. He had the third-lowest swinging strike rate among qualified minor league hitters in 2019. He's not especially toolsy (other than the contact skills) and relies entirely on instincts in center field, where he's actually pretty good. He doesn't have the power to play every day, but he might find a niche bench role. <em>(Fall Instructional League)</em>",,"sa3008536"
