Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Brooks Kriske","NYY","SIRP","MLB",,34,,"35+",2021,"Low","27.3388888","6' 3""","190","R","R",2016,"Draft","NYY",100000,"USC","Kriske had a velocity spike a couple of years ago and now has a chance to have an impact fastball if he can more consistently locate it at the top of the strike zone. He also has a plus, side-spinning changeup, and he'll throw an occasional breaking ball. It's stuff commensurate with a middle reliever who stays on your roster all the time, but Kriske's control drags him into more of an up/down relief bucket. He throws an awful lot of non-competitive changeups and misses middle-middle with his fastball quite a bit. If that stuff gets ironed out, he'll just stay in the big leagues, but until it does he'll probably be back and forth from Scranton. <em>(Alternate site, MLB)</em>",,"21189"
"Alfredo Garcia","NYY","SIRP","A-",,35,,"35+",2021,"Med","21.8694444","6' 2""","225","L","L",2016,"J2","COL",1000000,"Venezuela","Nothing new to share on Garcia, who was passed over in the Rule 5. His report from last year: Garcia was in the midst of a breakout 2019 when the Rockies dealt him to the Yankees for big league-ready reliever Joe Harvey, who was on the 40-man fringe for New York. Even though he had pitched well at Low-A Asheville, the Rockies demoted Garcia to the Pioneer League not long before they traded him. He's a big-framed lefty with average stuff, though the changeup is often above and projects to be his best pitch. <em>(At-home dev)</em>",,"sa3003045"
"Brandon Lockridge","NYY","CF","A+",,36,,"35+",2022,"Low","24.225","6' 1""","185","R","R",2018,"Draft","NYY",,"Troy University","Lockridge was not on the initial draft of this list as I passed it around for feedback, but lots of people in baseball think his speed and defensive ability in center will enable him to play some kind of big league role, even though he likely won't do enough damage with the bat to play every day. He projects as a glove-first fourth or fifth outfielder. <em>(At-home dev)</em>",,"sa3006856"
"Glenn Otto","NYY","SIRP","AA",,37,,"35+",2022,"Med","25.2333333","6' 5""","240","R","R",2017,"Draft","NYY",323400,"Rice","Otto was a reliever at Rice (winces) who the Yankees wanted to develop a changeup and try to start, but he missed nearly the whole 2018 season with blood clot issues in his shoulder. He was up to 98 mph and flashed a 70 curveball in short stints before the injury, then last year was sitting 92-94, albeit with other traits (spin rate and axis) that enabled it to play better than that. Otto's arm action is NC-17 violent but his is a relief profile anyway. I have him in an up/down role. <em>(At-home dev)</em>",,"sa915710"
"Raimfer Salinas","NYY","CF","R",,38,,"35+",2023,"High","20.4305555","6' 0""","175","R","R",2017,"J2","NYY",1850000,"Venezuela","For some international scouts, Salinas was ahead of Cabello and Pereira, and was the top prospect in their 2017 signing class; he got the biggest bonus of the group at $1.85 million. Salinas' 2018 season was ruined by a broken ring finger and knee bursitis that limited him to 11 games; in 2019 he was healthy and just didn't look great. He's still a plus runner with a plus arm and a chance for plus defense in center field, but his swing and approach have become questions. He struggled in a brief December run with Aguilas de Zulia in Venezuela, looking like a punchy Guillermo Heredia type at best. <em>(LVBP)</em>",,"sa3005597"
"Osiel Rodriguez","NYY","SP","R",,39,,"35+",2023,"High","19.5361111","6' 3""","205","R","R",2018,"J2","NYY",600000,"Cuba","Rodriguez was shut down for almost all of 2019, was only sitting 86-90 when he threw, and his body backed up. This came after he had a pretty long track record of chucking 94-97 in international competition. He pitched as a 14-year-old for the 15-and-under Cuban team, and posted a 69 IP, 32 H, 2 XBH, 20 BB, 102 K line for that squad. Even though his velocity returned in a bullpen environment in 2020, Rodriguez's frame is still close to maxed and his arm action (and how it's already changed a couple times) is scary. ","_Jj3rLa-Lm4","sa3009991"
"Alan Mejia","NYY","CF","R",,40,,"35+",2023,"High","19.875","6' 0""","165","R","R",2017,"J2","NYY",75000,"Dominican Republic","Mejia is yet another of the several interesting prospects the Yankees moved from the DSL to the GCL in the middle of the summer of 2019. He's a medium-framed center field prospect with more present power than you'd expect for someone his size. He's seen time in the corners because of the presence of other center field prospects, and has some contact issues that need remedying, but the base of tools and athleticism was appealing to scouts who saw him in the DSL at the start of the season. <em>(At-home dev)</em>",,"sa3008420"
"Randy Vasquez","NYY","MIRP","A",,41,,"35+",2022,"Med","22.5888888","6' 0""","165","R","R",2017,"J2","NYY",10000,"Dominican Republic","I have nothing new on Vasquez. A spin rate monster who pitched in the Pulaski rotation in 2019, Vasquez's realistic projection is in the bullpen, where his pedestrian fastball velo would theoretically tick up and he could rely more heavily on his tornado-like curveball. His size and 40-man timeline (December 2021) both funnel him toward the 'pen, too.",,"sa3007933"
"Yoljeldriz Diaz","NYY","SP","R",,42,,"35+",2023,"High","19.8916666","5' 11""","165","R","R",2018,"J2","NYY",10000,"Venezuela","He's not especially lanky or big-framed, but Diaz is a plus on-mound athlete with an athletic build, clean arm action, and plus-flashing curveball. Because he doesn't have clear, framed-based velocity projection, it's important that Diaz either develop a bevy of good pitches or sniper's command, and I think he has a chance to do both based on how athletic he is. <em>(At-home dev)</em>",,"sa3010248"
"Roberto Chirinos","NYY","SS","R",,43,,"35+",2022,"High","20.7416666","5' 11""","180","R","R",2017,"J2","NYY",900000,"Venezuela","Nothing new here. I thought maybe Chirinos would play for Anzoátegui in the Venezuelan Winter League (the team that won that league and went on to play in Serie del Caribe), but he isn't listed on their roster. Chirinos' 2019 line was much more in line with his tools than his pro debut. After the Yankees moved him around to various positions in an instructional setting, he started seeing time all over the infield in actual games last year, and some scouts think his body, arm strength, and toughness would be an interesting fit at catcher, even in a part-time capacity. Realistically, he profiles as a utility infielder, but the catching possibility is intriguing. <em>(At-home dev)</em>",,"sa3005484"
"Jake Agnos","NYY","MIRP","A",,44,,"35+",2023,"Low","23.0333333","5' 11""","206","L","L",2019,"Draft","NYY",411500,"East Carolina","No change here. Agnos, New Yorks' 2019 fourth rounder, was up to 96 during his 2018 summer stint with Team USA but sat 88-92 as a starter the following spring, and that's where his post-draft velo was as well. Unless the pre-draft summer velo returns (which is more likely if he ends up in the bullpen), Agnos projects as a fifth or sixth starter with three average pitches. <em>(At-home dev)</em>",,"sa1054040"
"Ken Waldichuk","NYY","MIRP","A+",,45,,"35+",2023,"Med","23.4083333","6' 4""","220","L","L",2019,"Draft","NYY",307300,"St. Mary's","Waldichuk is a loose, lanky lefty who gets way down the mound (he generates nearly seven feet of extension) and has big carry on his fastball. He might be able to add strength and velocity, at which point he could break out. Until then, Waldichuk's three-pitch mix fits in a swingman or long relief role. <em>(At-home dev)</em>",,"sa1115814"
"Chris Gittens","NYY","1B","MLB",,46,,"35+",2021,"High","27.3361111","6' 4""","250","R","R",2014,"Draft","NYY",125000,"Grayson JC (TX)","No change to Gittens' report, though I'll add that it sounds like a couple of teams were interested in signing him as a six-year minor league free agent this offseason, perhaps including some clubs with a clearer path to 1B/DH playing time than the Yankees, who were able to convince him to come back. A former two-way player who used to tip the scales at a cool three bills, Gittens is now hitting for huge power in the upper levels of the minors. Based on the data I have, he led all minor leaguers in 2019 average exit velo at a whopping 96 mph. Gittens was a 25-year-old repeating Double-A, and he struck out nearly 30% of the time. Those two things make it unlikely that he'll carve out a big league career, but he might be either an interesting depth piece in the event of a bunch of first base injuries (a phenomena the Yankees have dealt with in recent years) or a flier for a rebuilding team. <em>(At-home dev)</em>",,"18482"
"Nelson L Alvarez","NYY","SIRP","A+",,47,,"35+",2023,"Med","22.9833333","6' 4""","220","R","r",2019,"Draft","NYY",125000,"South Florida","This Nelson Alvarez is now the only Nelson Alvarez in the Yankees system after they released first baseman Nelson B. Alvarez last year. This Alvarez spent two years at Miami Dade Community College before transferring to South Florida, where he immediately became the team's closer, though he'd also sometimes work multiple innings (he once threw 2.1 innings against Bethune-Cookman, accruing all seven outs by strikeouts). He was throwing in the mid-90s there, and became New York's 13th rounder in 2019. Then Alvarez sat 94-97 after signing. He's an arm strength relief prospect who needs to find a dynamic second offering. He is one of several Yankees who have been working out in Miami. <em>(At-home dev)</em>",,"sa3010783"
"Madison Santos","NYY","CF","R",,48,,"35+",2023,"High","21.7472222","5' 10""","165","L","R",2017,"J2","NYY",10000,"Dominican Republic","No change here, though I think a prospect like Santos is the sort especially harmed by the lack of a minor league season since I'd have liked to see him make either mechanical adjustments or even just show better baseball feel and acumen. Santos is a toolsy, frustrating prospect with above-average bat speed. His swing is often unbalanced and his weight is often forward much earlier than it needs to be, but he has the hand talent to make impact contact anyway. He needs considerable polish but the speed and raw power are interesting, and while Santos' issues are somewhat severe, they're at least easy to diagnose. <em>(At-home dev)</em>",,"sa3006206"
"Connor Cannon","NYY","DH","A-",,49,,"35+",2023,"Med","23.0527777","6' 5""","240","R","R",2019,"Draft","SFG",100000,"UC Riverside","Cannon, acquired for Mike Tauchmann, has serious juice, legitimate 80-grade raw power. He's enormous and has mobility issues created by his size and exacerbated by multiple knee surgeries. There's extreme risk here due to the R/R first base profile and the medical, which goes beyond the knee stuff, but he has to be on here because of how loud the power is. He also needs to perform immediately to stay on it. <em>(Fall Instructional League)</em>",,"sa3010010"
"Estevan Florial","NYY","CF","AAA",,31,,"35+",2021,"High","23.5277777","6' 1""","195","L","R",2014,"J2","NYY",200000,"Haiti","Florial spent 2020 at the alt site, made his big league debut, then got a lot of run for Escogido in the Dominican Winter League. I simply don't think he'll hit enough to be anything more than fourth outfielder. His swing's length makes it so he has to cheat to catch velocity at the top of the zone, and if he gets caught doing that, he ends up swinging over top of well-executed offspeed and breaking stuff away from him. He has elite physical ability and I'm sure he'll golf out dingers when pitchers miss down-and-in to him, but big league pitchers are too good to make that kind of mistake over and over again. I wouldn't be surprised if he had some white-hot Domonic Brown month or two before pitchers adjust to him. I'll gladly eat crow if Florial ends up being a consistent big league hitter for a half decade because that'll mean we'll have gotten to see his electric tools (he has one of the best throwing arms I've ever seen), but I don't think that's going to happen. <em>(Alternate site, MLB, LIDOM)</em>","mYK2ssfvC80","19151"
