Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Eguy Rosario","SDP","2B","A+",,37,,"40",2021,,"20.8861111","5' 9""","170","R","R",2015,"J2","SDP",,"Dominican Republic","It's pronounced ""Eggy,"" and Rosario is nearly as versatile, occupying all four infield spots at points last year. The Padres had assigned Rosario to play several levels above what is typical at his age, but finally asked him to repeat a level in 2019 when he was again in Lake Elsinore. There he had a career offensive season and won't turn 21 until August. He profiles as a utility infielder.",,"sa917140"
"Jordy Barley","SDP","SS","A-",,38,,"40",2023,,"20.6138888","6' 0""","160","R","R",2016,"J2","SDP",1000000,"Dominican Republic","He's been held behind his fellow 2016 class members because Barley's on-field decision-making and consistency are taking longer to cook. He still makes the occasional highlight reel defensive play, runs 4.10, or hits a 420-foot bomb, and as long as he's doing that stuff, he'll have a home on these lists. For now, that Barley both went to an affiliate and performed there was a big step.","xHbnPwZEbjI","sa3004148"
"Charlis Aquino","SDP","SS","R",,39,,"40",2024,,"18.6555555","6' 2""","165","R","R",2018,"J2","SDP",300000,"Dominican Republic","One of many strong $300,000 signees from the Padres' two IFA periods following their 2016 spending spree, Aquino is now where Yeison Santana was a year ago -- a wiry frame who will likely stay at shortstop and has a chance to grow into meaningful offensive ability. Aquino has a good first step and plus defensive hands and actions, but he was clearly one of the more physically immature players on the complex last fall and would have needed to be stronger just to have competed in the AZL.",,"sa3008895"
"Joshua Mears","SDP","LF","R",,40,,"40",2024,,"19.4111111","6' 3""","235","R","R",2019,"Draft","SDP",1000000,"Federal Way HS (WA)","Mears was uncommitted when he arrived at Area Codes, then proceeded to have one of the best weeks of any of the players at the showcase and left knowing he had earned much more than a scholarship. Mears has huge power, and many teams did have second round grades on him (he was picked at 48, paid like it was 66, and Kiley and I had him close to 150), but I think there's a big gap between where his feel to hit is right now, and where it needs to be for him to profile. It's so much power that Mears could conceivably profile even if he strikes out a lot but walks, but I don't think the barrel feel to support a Franmil Reyes-ish, swing-happy profile exists.",,"sa3010162"
"Dwanya Williams-Sutton","SDP","RF","A",,41,,"40",2022,,"23.0111111","6' 0""","225","R","R",2018,"Draft","SDP",375600,"East Carolina","A source told me Dwanya averaged 101 off the bat as a junior at East Carolina, strong evidence of both physical prowess and that small conference pitching can help create caricature. Dwanya does have big raw power (his 2019 output was likely hampered by a wrist injury that necessitated an IL stint) and runs well, but has a high-risk hit tool.",,"sa875819"
"Carlos Guarate","SDP","RHP","A",,42,,"40",2022,,"19.2888888","6' 2""","180","R","R",2017,"J2","SDP",,"Venezuela","Among the many $300k-ish pitchers San Diego signed in 2017, Guarate has the most projectable frame. His breaking ball has depth and power and could be plus at maturity, especially if he continues to add mass and throw harder. Guarate is also somewhat advanced, enough that the Padres gave him a cookie Low-A start late last summer.",,"sa3006127"
"Owen Caissie","SDP","OF",,,43,,"35+",2025,,"17.9111111","6' 3""","190","L","R",2020,"Draft","SDP",,"Notre Dame Catholic HS","The Padres always seem to draft a high school outfielder like Caissie -- a big-framed, lefty-hitting OF from either a cold weather or very rural area. Their recent track record is mixed, with Mason House (already released) and Hudson Head (looks studly) as the opposing examples. Caissie is a huge-framed Canadian outfielder with big power projection. His swing already has natural lift but is a little long and stiff. He was widely seen during 2020 spring training as the Canadian Junior National Team played exhibitions in Florida, which included him homering against the Blue Jays.",,
"Gerardo Reyes","SDP","RHP",,,44,,"35+",2020,,"27.1694444","5' 11""","160","R","R",2013,"Draft","TBR",,"Galveston JC (TX)","Texas-Brownsville shuttered their baseball program before Reyes was able to take the field for them, and he ended up transferring to Galveston College. He spent his sophomore year at Galveston injured, then went undrafted as a junior. He was discovered by the Rays at a workout near the U.S./Mexico border and later signed, then was traded to San Diego as part of the Wil Myers blockbuster. He's a low-slot bullpen slinger with a tailing, upper-90s fastball, and his arm slot creates issues for righties. He needs to refine command of the breaking ball to better deal with lefties, but just on arm strength and fastball movement, he'll likely continue to see big league time.","UMz6OxEKTlQ","16306"
"Steven Wilson","SDP","RHP","AAA",,45,,"35+",2022,,"25.8888888","6' 3""","185","R","R",2018,"Draft","SDP",3000,"Santa Clara","Wilson has rapidly emerged as a potential bullpen piece thanks largely to his fastball, which tops out at 97 and benefits from big extension, spin rate, and a favorable axis. The Padres accelerated his track last year by skipping him over Double-A. He profiles as a middle reliever.",,"sa3006795"
"Zayad Salinas","SDP","LHP/OF",,,46,,"35+",2025,,"17.5027777","6' 1""","175","R","L",2019,"J2","SDP",800000,"Mexico","It's rare for a pro team to have an opportunity to develop a two-way player from the ground up, and consider how the developmental freedom of pro baseball might allow the club to improve on the college models. A ""backwards"" prospect who hits righty and throws lefty, Salinas has fairly polished feel to pitch off what is presently 40/45 stuff, is built like a typecast prom king, and has a contact and instincts skillset as a hitter. The two-way curiosities to go through San Diego now include Salinas, Christian Bethancourt, Cronenworth, with it perhaps discussed regarding Javier Guerra.",,
"Ignacio Feliz","SDP","RHP","A-",,47,,"35+",2023,,"20.725","6' 1""","180","R","R",2016,"J2","CLE",,"Dominican Republic","No velo bump yet for Feliz, a super-athletic converted shortstop with a delivery that look's like a toy version of Aroldis Chapman's. The Padres acquired him on 40-man crunch day from Cleveland for depth starter Walker Lockett. Feliz's fastball has natural cut, which might be something the Padres will look to change. Regardless of that and his other skills (mostly the quality breaking ball), Feliz needs to throw harder. I think he will, in this case because of the level of athleticism rather than the frame. He's Rule 5 eligible this winter.","4pipT3CQy00","sa3002982"
"Mason Fox","SDP","LHP","A+",,48,,"35+",2022,,"23.5194444","6' 2""","170","R","R",2018,"Draft","SDP",75000,"Gardner-Webb","Another small-school, Day Three reliever who looks like a real bullpen piece, Fox hides the ball well, throws hard, and has a power, 12-to-6 curveball.",,"sa3007460"
"Angel Solarte","SDP","CF","R",,49,,"35+",2023,,"19.3083333","5' 11""","155","R","R",2017,"J2","SDP",300000,"Venezuela","It's not as if he's without physical ability, but Solarte is an instincts-first player. He has feel for contact and center field, where I think he could be an impact defender. Whether he ends up with enough power to play every day is very much TBD, as Solarte is a smaller-framed player.",,"sa3007037"
"Jesus Gonzalez","SDP","LHP","A",,50,,"35+",2024,,"19.0888888","5' 10""","160","L","L",2017,"J2","SDP",,"Venezuela","Throwing just 81-86 when he signed, Gonzalez enjoyed a velocity spike and is now topping out at 94, and the fastball has enough carry to play in the zone because of its spin rate and axis. He was flashing above-average curveballs and changeups in the fall. I'm not optimistic that much more velo is coming because Gonzalez is already pretty rocked up and muscular for someone his age, but the carry on the heater makes that matter less.",,"sa3006069"
"Cristian Heredia","SDP","CF","R",,51,,"35+",2023,,"19.2555555","6' 3""","175","R","R",2017,"J2","SDP",300000,"Spain","Heredia grew up playing soccer in Spain before he moved to the Dominican Republic during adolescence, at which point he was introduced to baseball. He presents kind of an old school look: no batting gloves, proactively choking up on the bat, an all-fields approach to contact. And he's grown into some power as his frame has filled out, mostly in the lower half. The feel for contact is impressive considering the limited baseball background, and is what will likely need to carry the profile forward.","A-7i9hU4oOc","sa3005731"
"Edgar Martinez","SDP","RHP","R",,52,,"35+",2022,,"19.3833333","5' 10""","155","R","R",2017,"J2","SDP",300000,"Cuba","You're going to read about a lot of small-framed teenage pitchability sorts who occupy rotation spots at the bottom of this system. Among those, Martinez has the best secondary pitch duo in his low-80s slider and power mid-80s change, both of which flash bat-missing movement. Unlikely to ever develop more velo, Martinez could end up a rotation stalwart based on his command and offspeed stuff.",,"sa3006490"
"Mason Thompson","SDP","RHP","A+",,53,,"35+",2022,,"22.4","6' 6""","190","R","R",2016,"Draft","SDP",1750000,"Round Rock HS (TX)","Up to 94 as a high school underclassman, Thompson was tracking like a traditional first round Texas high school arm until he had Tommy John and missed all but one game during his senior year. He was a wild card on draft day, but ended up going in the third round, signing for early second round money ($1.7 million). During his first pro summer, Thompson's fastball velocity climbed from the 88-91 range up to the 92-94 area. Then shoulder and biceps issues plagued his first two full pro seasons and his stuff was down in 2018. Last spring, he was throwing harder than ever, sitting 94-97 at times, and showing better breaking stuff than he had previously. He struggled to harness that stuff and had two more injury stints in 2019, limiting Thompson to just shy of 30 innings. He's a prospect of extreme risk and variance who has shown 40+ FV stuff in short spurts.","MyZIjvbYE88","sa917969"
"Evan Miller","SDP","RHP","AAA",,54,,"35+",2020,,"25.1333333","6' 2""","200","R","R",2016,"Draft","SDP",80000,"Indiana Purdue Fort Wayne","Miller traversed three levels last year and was invited to big league camp in 2020. He profiles as a sinker/slider middle reliever whose option years are used to keep the 'pen fresh.",,"sa915725"
"Jason Vosler","SDP","3B","AAA",,55,,"35+",2020,,"26.8555555","6' 1""","205","L","R",2014,"Draft","CHC",,"Northeastern","Vosler is a lefty corner power bat with limited defensive mobility. He could be a power bat off someone's bench if given the opportunity.","S1jqW3JQygc","sa829190"
"Sean Guilbe","SDP","SS","A-",,56,,"35+",2023,,"20.5861111","6' 1""","190","R","R",2018,"Draft","SDP",300000,"Muhlenburg HS (PA)","Built like a muscle car, Guilbe has electric bat speed and exciting pull-side power for a player his age. Already very muscular and strong, he needs to develop on defense (he played the middle infield when I saw him as an amateur, played third and left field last year, and some scouts want to see him catch) and probably needs a swing overhaul (both the bat path and lower half usage were pretty rough in high school), but there's a chance he's a power-hitting multi-positional player.","PlXPfIXD0jE","sa3008185"
"Michell Miliano","SDP","RHP","R",,57,,"35+",2023,,"20.5611111","6' 3""","180","R","R",2016,"J2","SDP",450000,"Dominican Republic","Miliano remains well-built, throws in the mid-90s, has a good-looking curveball, and has mechanical fluidity that makes it look like he should eventually repeat his delivery (though he does not right now and struggles with walks). He's a relief prospect at this point.","S-hbniFCk5Y","sa3005188"
"Brayan Medina","SDP","RHP",,,58,,"35+",2025,,"17.7722222","6' 2""","180","R","R",2019,"J2","SDP",700000,"Venezuela","Medina's velo popped late during the amateur process and he was touching the mid-90s before he signed, though his heater was sitting a little below that, mostly 91-92, when he threw in Arizona during the fall. His delivery is somewhat violent but it's coming from a vertical slot that also creates depth on his curveball.","YuYJf0WtTmQ",
