Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Neyfy Castillo","ARI","1B","A",,33,,"40",2022,"High","20.2583333","6' 3""","180","R","R",2017,"J2","ARI",600000,"Dominican Republic","There's no change here. I saw a few games late in the Fall Castillo entered late, but he was left on deck at the end of games a couple of times and I only saw one at-bat: This is probably a right-hitting first baseman in the end, and Castillo's frame is not as projectable as his measurables might indicate, but he's young, already has sizable raw thump, and is quite athletic for how big he is. He's also shown all-fields, in-game power and has surprising straight-line speed for his size. He's clearly a tier below the Luken Baker type of high school hitter (who would be a 40+ or 45 FV type of prospect), but better than the heavy-footed mashers who beat up on their smaller peers in the lower minors. <em>(Fall Instructional League)</em>","ZUJ81M8e89Q","sa3005544"
"Josh Green","ARI","SP","AAA",,34,,"40",2021,"Low","25.7638888","6' 3""","210","R","R",2018,"Draft","ARI",5000,"Southeastern Louisiana","Green was a 14th-round senior sign in 2019 and like most senior signs, had 45/50 stuff in college. He was 90-94 with two average breaking balls and had little college experience because he didn't move into the rotation until his senior season. Last spring, Green's stuff was up -- touching 96 with big sink (he had a 67% GB%), and flashing plus secondaries -- for a while before coming back to Earth during the summer after he returned from biceps tendinitis. He projects as a sinkerballing fifth starter or up/down relief type similar to Peacock, just a few levels behind. <em>(Fall Instructional League)</em>","ga8iyYVUctQ","sa3006701"
"Dominic Fletcher","ARI","RF","AA",,35,,"35+",2023,"Med","23.7583333","5' 9""","188","L","L",2019,"Draft","ARI",700000,"Arkansas","Fletcher was a tweener outfielder as a SoCal high school prospect. He matriculated to Arkansas, where he slowed down a bit but grew into more power than expected. He still has a slasher-style swing and has some strikeout issues driven by a rather indiscriminate approach. Fletcher looks different when you see him back-to-back-to-back in the same instructs lineup as guys like Alek Thomas and Corbin Carroll, who are both more athletic and explosive than Fletcher and also have a better approach. There's still 40 FV ceiling here but I'm weary of corner guys who swing this much. <em>(Alternate site, Fall Instructional League)</em>",,"sa1115778"
"Blaze Alexander","ARI","SS","A+",,36,,"35+",2023,"High","21.9833333","6' 1""","175","R","R",2018,"Draft","ARI",500000,"IMG Academy HS (FL)","Alexander fell out of the top 10 rounds of the 2018 draft due to questions about his signability, hit tool, and age relative to his peers. He was almost 19 on draft day, which, combined with the strikeout issues, moved him way down the boards of teams that care about those variables, especially together. He ended up signing for a very reasonable $500,000. At the time, he was seen as an advanced defender with an 80 arm (the teams most bearish on his bat in high school wanted to see him on the mound) and above-average raw power, which Alexander's pre-daft proponents insisted he'd get to despite the strikeouts. Pro scouts who saw Blaze in 2019 did not quite drop a 55 on the power (which is supported by his TrackMan data) and called him ""streaky,"" which they perceived to be caused by lapses in focus. <em>(Fall Instructional League)</em>","SqfVVOm-a8k","sa3007742"
"Buddy Kennedy","ARI","3B","A+",,37,,"35+",2022,"Med","22.6666666","6' 1""","190","R","R",2017,"Draft","ARI",550000,"Millville HS (NJ)","I like Kennedy's feel for contact but his mobility and athleticism limit him to third base, at best. He has a catcherly build and I think his best chance to profile as any kind of big leaguer is to convert. <em>(Fall Instructional League)</em>","BYSPlGnaA_0","sa3004617"
"Junior Mieses","ARI","SIRP","A",,38,,"35+",2022,"High","21.6388888","6' 1""","170","R","R",2016,"J2","ARI",85000,"Dominican Republic","There's no change to Mieses' report, as he was not on the instructs roster: Mieses displays impressive flexibility and rotation in his shoulder and upper back, which helps enable his fastball to peak in the mid-90s. His delivery has some stop and start elements that can disrupt his timing and release point, which creates reliever risk, but the three-pitch mix has projection commensurate with a No. 4/5 starter. <em>(At-home dev)</em>","DiKVaPmUXhM","sa3005258"
"Glenallen Hill Jr.","ARI","2B","A",,39,,"35+",2024,"High","20.6805555","5' 9""","170","S","R",2019,"Draft","ARI",850000,"Santa Cruz HS (CA)","There's no change here. Hill is the type of player who was likely hurt by the lack of a 2020 minor league season because he's the kind of prospect who badly needs reps to try to polish his baseball skills: A tooled-up ball of clay, Hill needs to be sculpted by player development. He is ultra-twitchy, has plus bat speed and surprising opposite-field power, and can absolutely fly, but he's raw as a hitter and defender. They'll try him at second base but the outfield is a long-term possibility. <em>(Fall Instructional League)</em>","dwuj-C-v-mE","sa3010335"
"Bobby Ay","ARI","SIRP","A",,40,,"35+",2023,"Med","24.0194444","6' 3""","190","R","R",2019,"Draft","ARI",100000,"Cal Poly","There's no change to Ay's report: The physical manifestation of a Henry Winkler catchphrase, Ay was an interesting 2019 sleeper who missed almost all of his 2018 college season due to injury, and generally threw few innings in college. He has a fast, efficient arm action and can spin a breaking ball. He might break out on a pro development program. <em>(At-home dev)</em>",,"sa3011535"
"West Tunnell","ARI","SIRP","AAA",,41,,"35+",2022,"Med","27.5416666","6' 1""","195","R","R",2016,"Draft","ARI",1000,"Baylor","There's no change here: Tunnell remains an interesting older sleeper. He played the middle infield at Baylor and didn't step on a mound until after the D-backs signed him as an undrafted free agent in 2016. As you might expect, he's raw for a 27-year-old, but Tunnell has only recently developed real stuff. He was topping out at 92 mph during some of his 2018 outings, but now sits 93-96 with premium spin and a ball axis that creates vertical movement. He's older, but I think he has a shot. <em>(At-home dev)</em>",,"sa3002749"
"Matt Mercer","ARI","SIRP","A+",,42,,"35+",2022,"Med","24.7611111","6' 1""","185","R","R",2018,"Draft","ARI",314800,"Oregon","Mercer had Tommy John around the start of the new year and will miss all of 2021. He was a max-effort 94-97 in college, and had scattershot fastball command and a plus changeup. His velo was down in 2019 (I have him peaking at 96 but averaging 91-92), and neither of his two breaking balls is especially sharp, though they do have vertical action. I think he's a Tyler Clippard-style changeup reliever so long as the velocity returns. <em>(Injured)</em>","zttD1tIJuIo","sa3007837"
"Avery Short","ARI","SP","A-",,43,,"35+",2023,"Med","20.225","5' 11""","205","R","L",2019,"Draft","ARI",922500,"Southport HS (IN)","Short is a relatively unprojectable pitchability lefty with a vertical arm slot. Based on some of the other pro and amateur acquisitions the D-backs have made, some combination of this type of arm slot, the spin direction it helps create, and the approach angle of the pitch seem to be important to them. Short got a $922,500 bonus to sign instead of heading to Louisville. He was 86-89 in my Fall 2020 look, but had great feel for locating his slider (79-81) and changeup (76-78). Even if he only develops a little more velocity, he has an out as a pitchability fifth starter. <em>(Fall Instructional League)</em>","4IfeTWEtU-g","sa3011712"
"Edinson Soto","ARI","SIRP","A",,44,,"35+",2022,"High","24.7166666","6' 4""","190","R","R",2018,"J2","ARI",3000,"Dominican Republic","There's no change here as Soto did not come stateside for instructs: 2019 was the first year in pro ball for Soto, and I don't know why or where he came from; MiLB.com's player page doesn't even have his signing date in their transaction log. He was a pretty wild then-23-year-old in the DSL, but Soto's lean, athletic build, his arm strength, and his ability to spin a breaking ball are such that he needs to be on our radar, especially considering how little he has pitched. <em>(At-home dev)</em>",,"sa3009831"
"Luis Castillo","ARI","SIRP","AA",,45,,"35+",2021,"Low","26.2361111","6' 3""","212","R","R",2011,"J2","ARI",,"Dominican Republic","Castillo is a low-slot slinger who lives in the 92-94 mph range with tail and who has an above-average changeup. His breaking ball plays against righties because of his slot and Castillo's ability to execute it consistently. He's a low-leverage ""look"" reliever. <em>(LIDOM, Serie del Caribe)</em>",,"sa657838"
